,bug,dark,dragon,electric,fairy,fight,fire,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,classfication,height_m,name,attack,pokedex_number,type1,type2,weight_kg,generation,is_legendary,image
576,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Cell Pokémon,0.3,Solosis,30,577,psychic,psychic,1.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/577.png
577,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Mitosis Pokémon,0.6,Duosion,40,578,psychic,psychic,8.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/578.png
578,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Multiplying Pokémon,1.0,Reuniclus,65,579,psychic,psychic,20.1,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/579.png
579,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,Water Bird Pokémon,0.5,Ducklett,44,580,water,flying,5.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/580.png
580,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,White Bird Pokémon,1.3,Swanna,87,581,water,flying,24.2,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/581.png
581,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,Fresh Snow Pokémon,0.4,Vanillite,50,582,ice,ice,5.7,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/582.png
582,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,Icy Snow Pokémon,1.1,Vanillish,65,583,ice,ice,41.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/583.png
583,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,Snowstorm Pokémon,1.3,Vanilluxe,95,584,ice,ice,57.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/584.png
584,2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Season Pokémon,0.6,Deerling,60,585,normal,grass,19.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/585.png
585,2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Season Pokémon,1.9,Sawsbuck,100,586,normal,grass,92.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/586.png
586,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,Sky Squirrel Pokémon,0.4,Emolga,75,587,electric,flying,5.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/587.png
587,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,Clamping Pokémon,0.5,Karrablast,75,588,bug,bug,5.9,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/588.png
588,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,Cavalry Pokémon,1.0,Escavalier,135,589,bug,steel,33.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/589.png
589,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,Mushroom Pokémon,0.2,Foongus,55,590,grass,poison,1.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/590.png
590,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,Mushroom Pokémon,0.6,Amoonguss,85,591,grass,poison,10.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/591.png
591,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,Floating Pokémon,1.2,Frillish,40,592,water,ghost,33.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/592.png
592,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,Floating Pokémon,2.2,Jellicent,60,593,water,ghost,135.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/593.png
593,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Caring Pokémon,1.2,Alomomola,75,594,water,water,31.6,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/594.png
594,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,Attaching Pokémon,0.1,Joltik,47,595,bug,electric,0.6,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/595.png
595,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,EleSpider Pokémon,0.8,Galvantula,77,596,bug,electric,14.3,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/596.png
596,1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,Thorn Seed Pokémon,0.6,Ferroseed,50,597,grass,steel,18.8,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/597.png
597,1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,Thorn Pod Pokémon,1.0,Ferrothorn,94,598,grass,steel,110.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/598.png
598,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,Gear Pokémon,0.3,Klink,55,599,steel,steel,21.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/599.png
599,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,Gear Pokémon,0.6,Klang,80,600,steel,steel,51.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/600.png
600,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,Gear Pokémon,0.6,Klinklang,100,601,steel,steel,81.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/601.png
601,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,EleFish Pokémon,0.2,Tynamo,55,602,electric,electric,0.3,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/602.png
602,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,EleFish Pokémon,1.2,Eelektrik,85,603,electric,electric,22.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/603.png
603,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,EleFish Pokémon,2.1,Eelektross,115,604,electric,electric,80.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/604.png
604,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Cerebral Pokémon,0.5,Elgyem,55,605,psychic,psychic,9.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/605.png
605,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Cerebral Pokémon,1.0,Beheeyem,75,606,psychic,psychic,34.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/606.png
606,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,Candle Pokémon,0.3,Litwick,30,607,ghost,fire,3.1,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/607.png
607,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,Lamp Pokémon,0.6,Lampent,40,608,ghost,fire,13.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/608.png
608,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,Luring Pokémon,1.0,Chandelure,55,609,ghost,fire,34.3,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/609.png
609,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,Tusk Pokémon,0.6,Axew,87,610,dragon,dragon,18.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/610.png
610,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,Axe Jaw Pokémon,1.0,Fraxure,117,611,dragon,dragon,36.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/611.png
611,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,Axe Jaw Pokémon,1.8,Haxorus,147,612,dragon,dragon,105.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/612.png
612,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,Chill Pokémon,0.5,Cubchoo,70,613,ice,ice,8.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/613.png
613,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,Freezing Pokémon,2.6,Beartic,130,614,ice,ice,260.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/614.png
614,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,Crystallizing Pokémon,1.1,Cryogonal,50,615,ice,ice,148.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/615.png
615,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,Snail Pokémon,0.4,Shelmet,40,616,bug,bug,7.7,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/616.png
616,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,Shell Out Pokémon,0.8,Accelgor,70,617,bug,bug,25.3,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/617.png
617,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,Trap Pokémon,0.7,Stunfisk,66,618,ground,electric,11.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/618.png
618,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,Martial Arts Pokémon,0.9,Mienfoo,85,619,fighting,fighting,20.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/619.png
619,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,Martial Arts Pokémon,1.4,Mienshao,125,620,fighting,fighting,35.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/620.png
620,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,Cave Pokémon,1.6,Druddigon,120,621,dragon,dragon,139.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/621.png
621,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,Automaton Pokémon,1.0,Golett,74,622,ground,ghost,92.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/622.png
622,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,Automaton Pokémon,2.8,Golurk,124,623,ground,ghost,330.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/623.png
623,1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,Sharp Blade Pokémon,0.5,Pawniard,85,624,dark,steel,10.2,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/624.png
624,1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,Sword Blade Pokémon,1.6,Bisharp,125,625,dark,steel,70.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/625.png
625,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bash Buffalo Pokémon,1.6,Bouffalant,110,626,normal,normal,94.6,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/626.png
626,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,Eaglet Pokémon,0.5,Rufflet,83,627,normal,flying,10.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/627.png
627,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,Valiant Pokémon,1.5,Braviary,123,628,normal,flying,41.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/628.png
628,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,Diapered Pokémon,0.5,Vullaby,55,629,dark,flying,9.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/629.png
629,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,Bone Vulture Pokémon,1.2,Mandibuzz,65,630,dark,flying,39.5,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/630.png
630,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,Anteater Pokémon,1.4,Heatmor,97,631,fire,fire,58.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/631.png
631,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,Iron Ant Pokémon,0.3,Durant,109,632,bug,steel,33.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/632.png
632,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,Irate Pokémon,0.8,Deino,65,633,dark,dragon,17.3,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/633.png
633,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,Hostile Pokémon,1.4,Zweilous,85,634,dark,dragon,50.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/634.png
634,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,Brutal Pokémon,1.8,Hydreigon,105,635,dark,dragon,160.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/635.png
635,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,Torch Pokémon,1.1,Larvesta,85,636,bug,fire,28.8,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/636.png
636,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,Sun Pokémon,1.6,Volcarona,60,637,bug,fire,46.0,5,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/637.png
637,0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,Iron Will Pokémon,2.1,Cobalion,90,638,steel,fighting,250.0,5,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/638.png
638,0.5,0.5,1.0,1.0,2.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,2.0,2.0,Cavern Pokémon,1.9,Terrakion,129,639,rock,fighting,260.0,5,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/639.png
639,1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,Grassland Pokémon,2.0,Virizion,90,640,grass,fighting,200.0,5,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/640.png
640,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,Cyclone Pokémon,1.5,Tornadus,100,641,flying,flying,63.0,5,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/641.png
641,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,Bolt Strike Pokémon,1.5,Thundurus,105,642,electric,flying,61.0,5,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/642.png
642,0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,Vast White Pokémon,3.2,Reshiram,120,643,dragon,fire,330.0,5,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/643.png
643,1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,Deep Black Pokémon,2.9,Zekrom,150,644,dragon,electric,345.0,5,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/644.png
644,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,Abundance Pokémon,1.5,Landorus,145,645,ground,flying,68.0,5,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/645.png
645,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,Boundary Pokémon,3.0,Kyurem,120,646,dragon,ice,325.0,5,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/646.png
646,0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,Colt Pokémon,1.4,Keldeo,72,647,water,fighting,48.5,5,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/647.png
647,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Melody Pokémon,0.6,Meloetta,128,648,normal,psychic,6.5,5,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/648.png
648,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,Paleozoic Pokémon,1.5,Genesect,120,649,bug,steel,82.5,5,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/649.png
649,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Spiky Nut Pokémon,0.4,Chespin,61,650,grass,grass,9.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/650.png
650,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Spiny Armor Pokémon,0.7,Quilladin,78,651,grass,grass,29.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/651.png
651,1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,Spiny Armor Pokémon,1.6,Chesnaught,107,652,grass,fighting,90.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/652.png
652,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,Fox Pokémon,0.4,Fennekin,45,653,fire,fire,9.4,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/653.png
653,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,Fox Pokémon,1.0,Braixen,59,654,fire,fire,14.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/654.png
654,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,Fox Pokémon,1.5,Delphox,69,655,fire,psychic,39.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/655.png
655,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Bubble Frog Pokémon,0.3,Froakie,56,656,water,water,7.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/656.png
656,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Bubble Frog Pokémon,0.6,Frogadier,63,657,water,water,10.9,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/657.png
657,2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,Ninja Pokémon,1.5,Greninja,145,658,water,dark,40.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/658.png
658,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Digging Pokémon,0.4,Bunnelby,36,659,normal,normal,5.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/659.png
659,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,Digging Pokémon,1.0,Diggersby,56,660,normal,ground,42.4,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/660.png
660,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,Tiny Robin Pokémon,0.3,Fletchling,50,661,normal,flying,1.7,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/661.png
661,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,Ember Pokémon,0.7,Fletchinder,73,662,fire,flying,16.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/662.png
662,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,Scorching Pokémon,1.2,Talonflame,81,663,fire,flying,24.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/663.png
663,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,Scatterdust Pokémon,0.3,Scatterbug,35,664,bug,bug,2.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/664.png
664,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,Scatterdust Pokémon,0.3,Spewpa,22,665,bug,bug,8.4,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/665.png
665,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,Scale Pokémon,1.2,Vivillon,52,666,bug,flying,17.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/666.png
666,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,Lion Cub Pokémon,0.6,Litleo,50,667,fire,normal,13.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/667.png
667,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,Royal Pokémon,1.5,Pyroar,68,668,fire,normal,81.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/668.png
668,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,Single Bloom Pokémon,0.1,Flabébé,38,669,fairy,fairy,0.1,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/669.png
669,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,Fairy Pokémon,0.2,Floette,65,670,fairy,fairy,0.9,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/670.png
670,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,Garden Pokémon,1.1,Florges,65,671,fairy,fairy,10.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/671.png
